strategy,entry_time,r_multiple,prior_open_count,prior_jpy_open,prior_long_open,prior_short_open,prior_amr_open,prior_arb_open,prior_max_ccy_concentration,prior_n_factors,own_is_jpy,own_dir,own_mechanism,own_vol_pctile_atr
GBPJPY_AMR,2025-02-11 01:15:00+00:00,-1.0558520099608333,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.2606842147201785
CADJPY_AMR,2025-02-12 01:15:00+00:00,-1.068149271333488,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6207606299630839
EURJPY_AMR,2025-02-12 01:15:00+00:00,-1.046378798263567,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.5802005178938981
AUDJPY_AMR,2025-02-12 01:30:00+00:00,-1.0584343991179257,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.4307100654708042
CADJPY_AMR,2025-02-13 00:00:00+00:00,0.6054901960784151,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6327915438344887
EURJPY_AMR,2025-02-13 02:45:00+00:00,-1.0726336352333283,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.7465241351835867
GBPJPY_AMR,2025-02-14 01:15:00+00:00,0.761993915281999,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.822531806953704
CADJPY_AMR,2025-02-14 01:15:00+00:00,0.5943152454780886,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8465593710992484
AUDJPY_AMR,2025-02-14 01:15:00+00:00,0.590813798360989,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6597381167828817
EURJPY_AMR,2025-02-14 03:00:00+00:00,0.6265739901279075,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.8820928225217449
GBPUSD_MONDAY,2025-02-17 00:00:00+00:00,0.2914689821860177,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.6002026990985224
AUDJPY_AMR,2025-02-17 00:00:00+00:00,0.5840634125991189,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.3332091339756214
EURJPY_AMR,2025-02-17 00:00:00+00:00,-1.0525628468821848,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.4282716951065666
GBPJPY_AMR,2025-02-17 01:45:00+00:00,-1.0424337380859283,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.6483704746474009
CADJPY_AMR,2025-02-17 01:45:00+00:00,-1.0563329745246084,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.670610575518551
CADJPY_ARB,2025-02-17 07:00:00+00:00,1.8343195266272008,2,1,2,0,1,0,0.5,4,True,SELL,ARB,0.6986191821719892
CADJPY_AMR,2025-02-18 01:00:00+00:00,0.5305410122163979,2,2,0,2,1,1,1.0,3,True,SELL,AMR,0.3159509202453988
EURJPY_AMR,2025-02-18 01:00:00+00:00,0.5800783317454856,2,2,0,2,1,1,1.0,2,True,SELL,AMR,0.247845428590399
GBPJPY_AMR,2025-02-18 01:30:00+00:00,0.7047841306884253,2,2,1,1,1,1,1.0,3,True,BUY,AMR,0.4260803739807166
AUDJPY_AMR,2025-02-18 01:30:00+00:00,0.5270362765229659,2,2,1,1,1,1,1.0,3,True,BUY,AMR,0.2172113695640602
EURJPY_AMR,2025-02-19 02:00:00+00:00,0.5806521503628865,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.3637341477989509
AUDJPY_AMR,2025-02-19 03:15:00+00:00,0.5752162678350998,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.5376590195347847
CADJPY_AMR,2025-02-19 03:45:00+00:00,0.5738748119865504,1,1,0,1,0,1,1.0,2,True,SELL,AMR,0.750338618436778
GBPJPY_AMR,2025-02-20 00:00:00+00:00,-1.0887966804979912,3,3,2,1,2,1,1.0,4,True,BUY,AMR,0.3795851151425005
EURJPY_AMR,2025-02-20 00:00:00+00:00,-1.0818622896665493,3,3,2,1,2,1,1.0,4,True,BUY,AMR,0.4494256689462851
AUDJPY_AMR,2025-02-20 00:00:00+00:00,-1.1134307585247392,3,3,2,1,2,1,1.0,4,True,BUY,AMR,0.3525709267046362
CADJPY_AMR,2025-02-20 01:00:00+00:00,-1.075636640060749,4,4,3,1,3,1,1.0,5,True,BUY,AMR,0.5549624199930948
CADJPY_ARB,2025-02-20 08:00:00+00:00,0.5639344262295044,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.6771338700218585
EURJPY_AMR,2025-02-21 01:15:00+00:00,0.6033182503770966,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.5124759312130669
CADJPY_AMR,2025-02-21 03:15:00+00:00,-1.0582959641255654,1,1,0,1,0,1,1.0,2,True,SELL,AMR,0.8626935436751387
AUDJPY_AMR,2025-02-21 03:30:00+00:00,0.6270821085635977,3,3,0,3,2,1,1.0,3,True,SELL,AMR,0.8277133123968702
GBPJPY_AMR,2025-02-21 03:30:00+00:00,0.7780009697305651,3,3,0,3,2,1,1.0,3,True,SELL,AMR,0.8901033227974182
GBPUSD_MONDAY,2025-02-24 00:00:00+00:00,0.0190161223646134,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.4243879020643303
EURJPY_AMR,2025-02-24 00:30:00+00:00,-1.050841050841108,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.750667286368767
CADJPY_AMR,2025-02-24 01:00:00+00:00,-1.057243410184582,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.76513159641994
AUDJPY_AMR,2025-02-24 01:00:00+00:00,0.6156951804188688,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.7529408633629637
GBPJPY_AMR,2025-02-24 01:00:00+00:00,-1.0373502466525573,4,3,1,3,3,0,0.75,6,True,SELL,AMR,0.8538872214401445
EURJPY_AMR,2025-02-25 02:00:00+00:00,0.6019196355946554,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6249784210875772
AUDJPY_AMR,2025-02-25 02:00:00+00:00,0.5737316263632377,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.699832330867089
GBPJPY_AMR,2025-02-25 02:00:00+00:00,0.7450360217888745,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6503359983000877
CADJPY_AMR,2025-02-25 03:00:00+00:00,0.6147033925897362,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.716410378987066
AUDJPY_AMR,2025-02-26 01:45:00+00:00,0.5652793984182366,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7609916431575026
EURJPY_AMR,2025-02-26 01:45:00+00:00,0.5616224648986287,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7162207024765952
GBPJPY_AMR,2025-02-26 02:00:00+00:00,0.7465089535074763,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.8381763127838721
CADJPY_AMR,2025-02-26 03:45:00+00:00,0.601431980906946,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.9092900964066608
AUDJPY_AMR,2025-02-27 03:15:00+00:00,-1.124960051134449,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.7656757332197797
CADJPY_AMR,2025-02-27 03:45:00+00:00,0.6020449897750108,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8489363397338857
EURJPY_AMR,2025-02-27 03:45:00+00:00,0.615928309983561,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8181926830887724
GBPJPY_AMR,2025-02-27 03:45:00+00:00,0.7471129707113369,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8205795638662381
AUDJPY_AMR,2025-02-28 02:15:00+00:00,-1.0626185958253962,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.9089663064885292
CADJPY_AMR,2025-02-28 02:45:00+00:00,0.5998500374906138,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.934945422675484
EURJPY_AMR,2025-02-28 02:45:00+00:00,-1.0427210884353548,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.9210676581900272
AUDJPY_AMR,2025-03-03 00:00:00+00:00,0.6245756958588045,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.8800234204503113
GBPUSD_MONDAY,2025-03-03 00:00:00+00:00,0.789608221607802,2,2,0,2,2,0,1.0,3,False,BUY,MONDAY,0.6891235931082307
EURJPY_AMR,2025-03-03 00:00:00+00:00,0.6430982412506835,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.9387822853728172
CADJPY_AMR,2025-03-03 01:00:00+00:00,0.6311226701343925,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.9120521605184182
GBPJPY_AMR,2025-03-03 01:00:00+00:00,0.7809423961791557,4,3,1,3,3,0,0.75,6,True,SELL,AMR,0.9035565353661452
AUDJPY_AMR,2025-03-04 03:00:00+00:00,0.6329812057188987,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.9751024644701124
EURJPY_AMR,2025-03-04 03:00:00+00:00,0.6413370906617257,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.9792311267512116
EURJPY_AMR,2025-03-06 01:30:00+00:00,-1.1021402024863682,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.8832348449638138
GBPJPY_AMR,2025-03-06 02:00:00+00:00,0.7457742871776963,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8801428988817764
AUDJPY_AMR,2025-03-06 02:00:00+00:00,0.5862138669901351,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8787592484164581
CADJPY_AMR,2025-03-06 02:00:00+00:00,-1.0869565217389972,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.908466788834887
GBPJPY_AMR,2025-03-07 01:00:00+00:00,0.7486261579525528,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.939387500332014
EURJPY_AMR,2025-03-07 01:00:00+00:00,0.6199918114289477,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9595644379523272
CADJPY_AMR,2025-03-07 01:00:00+00:00,0.6087888531618483,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9606007489443072
CADJPY_ARB,2025-03-07 07:00:00+00:00,0.8238095238095298,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.9480727195180466
GBPUSD_MONDAY,2025-03-10 00:00:00+00:00,-0.5470466841430066,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.8294127060329652
EURJPY_AMR,2025-03-10 00:45:00+00:00,0.6296603148301608,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.9485957107761768
AUDJPY_AMR,2025-03-10 00:45:00+00:00,0.628618693134817,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.9469446958002874
EURJPY_AMR,2025-03-11 00:45:00+00:00,0.6009852216748681,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.8503552220968064
AUDJPY_AMR,2025-03-11 00:45:00+00:00,0.6108613430386228,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.8746473625379252
CADJPY_AMR,2025-03-11 02:30:00+00:00,0.6067398938952385,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.931453005072637
EURJPY_AMR,2025-03-12 01:45:00+00:00,0.6063348416289494,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.8850142752805259
CADJPY_AMR,2025-03-13 01:45:00+00:00,0.5415499533146458,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7379226090882532
AUDJPY_AMR,2025-03-13 01:45:00+00:00,0.5799026117751326,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6773300686645021
EURJPY_AMR,2025-03-13 05:45:00+00:00,-1.0531986531986437,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6908439014673661
CADJPY_ARB,2025-03-13 07:00:00+00:00,-1.0301659125188367,1,1,1,0,1,0,1.0,2,True,SELL,ARB,0.8717278882550514
EURJPY_AMR,2025-03-14 00:00:00+00:00,-1.0674878111367587,1,1,0,1,0,1,1.0,2,True,SELL,AMR,0.7918464909368568
CADJPY_AMR,2025-03-14 02:30:00+00:00,-1.0439068100358326,2,2,0,2,1,1,1.0,3,True,SELL,AMR,0.8036677024407086
AUDJPY_AMR,2025-03-14 02:30:00+00:00,-1.0504896349993489,2,2,0,2,1,1,1.0,2,True,SELL,AMR,0.7484829935593762
GBPUSD_MONDAY,2025-03-17 00:00:00+00:00,0.6547795938583407,1,1,0,1,1,0,1.0,2,False,BUY,MONDAY,0.3204779431375686
AUDJPY_AMR,2025-03-17 00:00:00+00:00,0.6117711320496986,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.6480411987012296
GBPJPY_AMR,2025-03-17 02:15:00+00:00,0.7360457984053081,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.7102977502722516
EURJPY_AMR,2025-03-17 02:15:00+00:00,0.59341678256834,3,2,1,2,2,0,0.667,4,True,SELL,AMR,0.7608259743708917
CADJPY_AMR,2025-03-17 02:15:00+00:00,0.5797101449275407,3,2,1,2,2,0,0.667,4,True,SELL,AMR,0.8398932355987571
CADJPY_ARB,2025-03-17 08:00:00+00:00,1.917274939172743,1,0,1,0,0,0,1.0,2,True,BUY,ARB,0.8072719518046596
AUDJPY_AMR,2025-03-18 03:00:00+00:00,-1.0947065178250637,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4352211635705541
EURJPY_AMR,2025-03-18 04:45:00+00:00,-1.077212806026411,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.5299249717814222
CADJPY_ARB,2025-03-18 08:00:00+00:00,-1.0475059382422995,2,2,0,2,2,0,1.0,3,True,BUY,ARB,0.6311776936610333
AUDJPY_AMR,2025-03-19 01:45:00+00:00,0.5432098765432608,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4085404801192314
CADJPY_AMR,2025-03-19 02:45:00+00:00,0.6025455131303236,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7082835365043954
EURJPY_AMR,2025-03-19 02:45:00+00:00,0.5957828622701259,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7167385963747427
AUDJPY_AMR,2025-03-20 02:00:00+00:00,-1.102014294996679,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6900516314472773
CADJPY_AMR,2025-03-20 02:45:00+00:00,-1.0654791357413742,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.7894590072504183
EURJPY_AMR,2025-03-20 02:45:00+00:00,-1.0507523590920325,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.7723657127680765
CADJPY_ARB,2025-03-20 08:00:00+00:00,-1.0392156862744997,2,2,2,0,2,0,1.0,3,True,SELL,ARB,0.7118942261555686
GBPJPY_AMR,2025-03-21 01:45:00+00:00,0.6997228210655837,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.5053255066535631
EURJPY_AMR,2025-03-21 01:45:00+00:00,0.5832269050659952,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4845229400438218
AUDJPY_AMR,2025-03-21 02:30:00+00:00,0.577943334462134,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6364507372119018
CADJPY_AMR,2025-03-21 02:30:00+00:00,-1.0945977824959732,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7573765702600058
CADJPY_ARB,2025-03-21 07:00:00+00:00,-1.033222591362144,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.7054433011675642
GBPUSD_MONDAY,2025-03-24 00:00:00+00:00,0.1014881678458154,3,3,0,3,3,0,1.0,4,False,BUY,MONDAY,0.5727316370619299
EURJPY_AMR,2025-03-24 00:00:00+00:00,-1.037346323358923,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.7766682159219175
AUDJPY_AMR,2025-03-24 00:00:00+00:00,-1.04001625025397,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.8041997125672007
CADJPY_AMR,2025-03-24 00:00:00+00:00,-1.042759497695177,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.8874458874458875
AUDJPY_AMR,2025-03-25 01:30:00+00:00,0.5518018018017633,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.3619790280513121
EURJPY_AMR,2025-03-25 01:30:00+00:00,0.59341678256834,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.456012216984264
GBPJPY_AMR,2025-03-25 01:30:00+00:00,0.724032825322336,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.3061170283407262
CADJPY_AMR,2025-03-25 01:30:00+00:00,0.5614587432769383,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.5120176347170212
CADJPY_ARB,2025-03-25 07:00:00+00:00,-1.058823529411754,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.5660286826251533
AUDJPY_AMR,2025-03-26 00:00:00+00:00,0.5174353205849542,1,1,0,1,0,1,1.0,2,True,SELL,AMR,0.4407435992973865
EURJPY_AMR,2025-03-26 02:30:00+00:00,-1.0859538784065703,2,2,0,2,1,1,1.0,3,True,SELL,AMR,0.3848482836465042
GBPJPY_AMR,2025-03-26 03:15:00+00:00,-1.0579219390482786,2,2,0,2,1,1,1.0,3,True,SELL,AMR,0.3618024383117745
CADJPY_ARB,2025-03-26 08:00:00+00:00,-1.0353982300884998,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.4407954363704217
CADJPY_AMR,2025-03-27 00:15:00+00:00,0.6152275193056338,4,4,4,0,3,1,1.0,5,True,BUY,AMR,0.9356757761665736
EURJPY_AMR,2025-03-27 00:15:00+00:00,0.6340668296658644,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.8897682756789058
AUDJPY_AMR,2025-03-27 00:15:00+00:00,0.6054931335830224,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.8985601745888114
GBPJPY_AMR,2025-03-27 00:15:00+00:00,0.7568010936432168,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.8676990092698346
CADJPY_AMR,2025-03-28 01:30:00+00:00,0.5765520372262479,4,4,4,0,3,1,1.0,5,True,BUY,AMR,0.5735665152843067
AUDJPY_AMR,2025-03-28 01:30:00+00:00,0.5825034800300032,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.3965641134827274
GBPJPY_AMR,2025-03-28 01:30:00+00:00,0.7409594095940549,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.4846875083003533
EURJPY_AMR,2025-03-28 01:30:00+00:00,0.5984251968502595,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.4155102582829825
GBPUSD_MONDAY,2025-03-31 00:00:00+00:00,-0.2246505097368887,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.5065343788339468
AUDJPY_AMR,2025-03-31 00:15:00+00:00,-1.0606403013182784,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.7228668760312983
EURJPY_AMR,2025-03-31 00:15:00+00:00,-1.043401043401068,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.8208087112409534
CADJPY_AMR,2025-03-31 03:00:00+00:00,0.6104351412662274,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.9141901043741536
AUDJPY_AMR,2025-04-01 03:00:00+00:00,-1.092586023412529,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6812290413583861
CADJPY_AMR,2025-04-01 03:45:00+00:00,0.5591748099891513,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.7518258837277242
EURJPY_AMR,2025-04-01 04:00:00+00:00,0.5909827471165064,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.6997144943894827
AUDJPY_AMR,2025-04-02 01:00:00+00:00,-1.0476190476190252,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.8474610102730612
EURJPY_AMR,2025-04-02 01:00:00+00:00,0.6281430875794506,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7977159551158621
GBPJPY_AMR,2025-04-03 00:00:00+00:00,-1.0136054421768814,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.994382320911578
EURJPY_AMR,2025-04-03 00:00:00+00:00,0.6571230830874619,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.9982072903525664
AUDJPY_AMR,2025-04-03 00:00:00+00:00,-1.017566688353932,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.9969260658966308
CADJPY_AMR,2025-04-03 01:00:00+00:00,-1.0147505744570455,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.9975566355934454
EURJPY_AMR,2025-04-04 03:00:00+00:00,0.6278801843317701,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.926963681030476
CADJPY_ARB,2025-04-04 07:00:00+00:00,-0.1346351490236383,2,2,1,1,2,0,1.0,3,True,SELL,ARB,0.9752092552113878
EURJPY_AMR,2025-04-07 00:00:00+00:00,0.6612588561453848,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.999216519487418
AUDJPY_AMR,2025-04-07 00:00:00+00:00,0.6558244083035867,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9989487411507958
CADJPY_AMR,2025-04-07 00:00:00+00:00,0.6549204984959179,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9987783177967228
GBPJPY_AMR,2025-04-07 00:00:00+00:00,0.7937603478885307,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.998977396477994
GBPUSD_MONDAY,2025-04-07 00:00:00+00:00,0.7894651975275425,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.998506427695098
CADJPY_ARB,2025-04-08 07:00:00+00:00,-1.0216450216450144,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.9837927173855094
EURJPY_AMR,2025-04-09 02:00:00+00:00,0.6091514378807321,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.947745833609986
AUDJPY_AMR,2025-04-09 02:15:00+00:00,0.6396862426885658,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.9848964709639644
CADJPY_AMR,2025-04-09 02:15:00+00:00,0.630618661706741,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.9711178392159988
AUDJPY_AMR,2025-04-10 03:15:00+00:00,0.6361294657856442,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.9932133922393144
CADJPY_AMR,2025-04-10 03:15:00+00:00,-1.027704252690982,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.9897219345072106
AUDJPY_AMR,2025-04-11 02:00:00+00:00,-1.0329697881409157,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.9846436365571938
CADJPY_AMR,2025-04-11 03:00:00+00:00,0.637637744730935,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.976150638727326
EURJPY_AMR,2025-04-11 03:00:00+00:00,0.626806633196444,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.98604342341146
CADJPY_ARB,2025-04-11 07:00:00+00:00,-1.019323671497588,1,1,1,0,1,0,1.0,2,True,SELL,ARB,0.9822999413552274
GBPUSD_MONDAY,2025-04-14 00:00:00+00:00,0.5912821603231969,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.9972262228623248
EURJPY_AMR,2025-04-14 01:00:00+00:00,0.622266511653708,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.9685943828431048
AUDJPY_AMR,2025-04-14 03:45:00+00:00,0.638040304778172,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.9826874966732316
GBPJPY_AMR,2025-04-14 03:45:00+00:00,0.7785914721784719,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.9676485431219952
CADJPY_AMR,2025-04-14 03:45:00+00:00,0.6400211577242277,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.971715401163254
AUDJPY_AMR,2025-04-15 03:00:00+00:00,-1.0603697928268891,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.8540347048490978
CADJPY_AMR,2025-04-15 03:15:00+00:00,0.5878264323304987,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.8971529493001885
AUDJPY_AMR,2025-04-16 00:30:00+00:00,-1.0870770937327725,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.7953505083302284
CADJPY_AMR,2025-04-16 01:00:00+00:00,0.5078597339783055,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.7839215998725201
EURJPY_AMR,2025-04-16 04:00:00+00:00,0.591838657996413,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.6683885532169178
CADJPY_ARB,2025-04-16 08:00:00+00:00,-1.036900369003687,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.8154289065415579
CADJPY_AMR,2025-04-17 03:00:00+00:00,-1.050414963458463,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.9532440974158766
AUDJPY_AMR,2025-04-17 03:00:00+00:00,0.6053550640279532,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.926851013999042
EURJPY_AMR,2025-04-17 03:30:00+00:00,-1.0452517527086826,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8950932872983202
CADJPY_AMR,2025-04-18 03:00:00+00:00,0.5609661082975724,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.8646190210607388
GBPJPY_AMR,2025-04-18 03:45:00+00:00,0.7407407407407907,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.8950569736247975
EURJPY_AMR,2025-04-21 00:00:00+00:00,0.6343180290267832,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.3805856184848283
GBPJPY_AMR,2025-04-21 00:00:00+00:00,0.7770773638968398,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.6169486573348562
AUDJPY_AMR,2025-04-21 00:00:00+00:00,0.629645016848995,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.2257278969500186
GBPUSD_MONDAY,2025-04-21 00:00:00+00:00,0.7923985027353876,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.1622659625540086
CADJPY_AMR,2025-04-21 00:00:00+00:00,0.6318870523416095,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5302100762223462
AUDJPY_AMR,2025-04-22 02:45:00+00:00,0.5616224648986287,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.604207696811625
EURJPY_AMR,2025-04-22 03:00:00+00:00,0.569514237855981,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.545568023371622
GBPJPY_AMR,2025-04-22 03:00:00+00:00,0.7551283890402725,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.5708916571489283
CADJPY_AMR,2025-04-22 03:00:00+00:00,0.6187952981302071,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7436459246275198
CADJPY_ARB,2025-04-22 08:00:00+00:00,-1.0310077519379908,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.6939809137921843
EURJPY_AMR,2025-04-23 00:15:00+00:00,0.6016260162601259,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6979616227342142
CADJPY_AMR,2025-04-23 00:15:00+00:00,-1.0453514739229135,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.932342708416328
AUDJPY_AMR,2025-04-23 00:30:00+00:00,-1.0227865715776665,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9511231170490232
GBPJPY_AMR,2025-04-23 00:30:00+00:00,0.7745683395190934,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.8957874047119445
EURJPY_AMR,2025-04-24 00:30:00+00:00,0.6333333333332793,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.839333377597769
EURJPY_AMR,2025-04-25 01:00:00+00:00,0.5907412666855886,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5205896022840449
CADJPY_AMR,2025-04-25 01:00:00+00:00,-1.0945977824959732,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5933922927787958
EURJPY_AMR,2025-04-28 00:00:00+00:00,0.6250646797061388,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.7169909036584556
AUDJPY_AMR,2025-04-28 00:00:00+00:00,0.6103793277189988,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.8070873476340023
